gene_family	species	duplication	loss	transfer
OG0000267	Hvul	0.699213	1e-07	1
OG0000267	Morvir	1e-07	1e-07	1e-07
OG0000267	Nemnom	1	1e-07	1e-07
OG0000267	Hhon	0.277238	0.127492	0.141942
OG0000267	Bolinf	0.277346	0.126194	0.142049
OG0000267	Beraby	0.277346	0.126194	0.142049
OG0000267	Coeast	0.277346	0.126194	0.142049
OG0000267	Drygla	0.277346	0.126194	0.142049
OG0000267	Anocar	1e-07	1e-07	1e-07
OG0000267	Galgal	1e-07	1	1e-07
OG0000267	Hsap	1	1e-07	1e-07
OG0000267	Drer	0.248065	0.478716	0.112844
OG0000267	Apla	0.277341	0.126249	0.142045
OG0000267	Ptyfla	0.277341	0.126249	0.142045
OG0000267	Bflo	0.277253	0.127318	0.141956
OG0000267	Node_Acagra_Aedaeg_0	0.277244	0.127211	0.141948
OG0000267	Node_Acagra_Pricau_0	0.277323	0.126316	0.142029
OG0000267	Node_Acagra_Aplcal_0	0.277224	0.12608	0.141972
OG0000267	Node_Acagra_Ampfan_0	0.275347	0.124194	0.140744
OG0000267	Node_Acagra_Linana_0	0.275508	0.146976	0.140206
OG0000267	Node_Acagra_Ctel_0	0.277235	0.127418	0.141937
OG0000267	Node_Linana_Phoaus_0	0.277235	0.127418	0.141937
OG0000267	Node_Ampfan_Linlon_0	0.243517	0.0923408	0.118662
OG0000267	Node_Ampfan_Cgig_0	1e-07	1e-07	1e-07
OG0000267	Node_Aplcal_Bugner_0	0.277235	0.127417	0.141937
OG0000267	Node_Pricau_Stycar_0	0.277335	0.12627	0.142038
OG0000267	Node_Pricau_Clim_0	0.277342	0.126191	0.142045
OG0000267	Node_Aedaeg_Dgig_0	0.277217	0.126136	0.141941
OG0000267	Node_Aedaeg_Bracal_0	0.277231	0.127453	0.141933
OG0000267	Node_Aedaeg_Cscu_0	0.277336	0.126264	0.142038
OG0000267	Node_Aedaeg_Dpul_0	0.277342	0.12619	0.142045
OG0000267	Node_Aedaeg_Apimel_0	0.277342	0.126189	0.142045
OG0000267	Node_Apimel_Tcas_0	0.277343	0.126186	0.142045
OG0000267	Node_Apimel_Rhopro_0	0.277343	0.126186	0.142046
OG0000267	Node_Dpul_Folcan_0	0.277343	0.126189	0.142045
OG0000267	Node_Bracal_Brumal_0	0.277336	0.126264	0.142038
OG0000267	Node_Brumal_Chrper_0	0.277342	0.126191	0.142045
OG0000267	Node_Chrper_Hduj_0	0.277343	0.126187	0.142045
OG0000267	Node_Chrper_Dugjap_0	0.277342	0.126186	0.142045
OG0000267	Node_Chrper_Oikdio_0	0.277342	0.126189	0.142045
OG0000267	Node_Chrper_Ocar_0	0.277343	0.126186	0.142045
OG0000267	Node_Chrper_Leuniv_0	0.277343	0.126186	0.142045
OG0000267	Node_Chrper_Cowc_0	0.277343	0.126186	0.142046
OG0000267	Node_Dugjap_Mbre_0	0.277343	0.126189	0.142045
OG0000267	Node_Dgig_Hhon_0	0.275296	0.124139	0.140364
OG0000267	Node_Dgig_Hvul_0	0.243113	0.090012	0.113212
OG0000267	Node_Dgig_Exapal_0	0.243958	0.50694	0.10858
OG0000267	Node_Hvul_Morvir_0	1e-07	1e-07	1e-07
OG0000267	Node_Morvir_Nemnom_0	1e-07	0.441568	1e-07
OG0000267	Node_Hhon_Bolinf_0	0.275426	0.147973	0.140123
OG0000267	Node_Bolinf_Coeast_0	0.277235	0.127405	0.141937
OG0000267	Node_Bolinf_Beraby_0	0.277336	0.126261	0.142039
OG0000267	Node_Coeast_Drygla_0	0.277336	0.126261	0.142039
OG0000267	Node_Anocar_Apla_0	0.275565	0.124413	0.140468
OG0000267	Node_Anocar_Drer_0	0.246358	0.0951948	0.113991
OG0000267	Node_Anocar_Hsap_0	1e-07	1e-07	1e-07
OG0000267	Node_Anocar_Galgal_0	1e-07	1e-07	1e-07
OG0000267	Node_Apla_Bflo_0	0.275672	0.145181	0.14037
OG0000267	Node_Apla_Ptyfla_0	0.27725	0.127249	0.141952
OG0000267	Node_Acagra_Anocar_0	0.277249	0.126043	0.141964
OG0000268	Acagra	0.201464	0.000747104	0.0555751
OG0000268	Ctel	0.201464	0.000747104	0.0555751
OG0000268	Linana	0.201464	0.000747104	0.0555751
OG0000268	Phoaus	0.201464	0.000747104	0.0555751
OG0000268	Ampfan	0.201464	0.000747104	0.0555751
OG0000268	Cgig	0.201464	0.000747104	0.0555751
OG0000268	Linlon	0.201464	0.000747104	0.0555751
OG0000268	Aplcal	0.201464	0.000747104	0.0555751
OG0000268	Bugner	0.201464	0.000747104	0.0555751
OG0000268	Pricau	0.201464	0.000747104	0.0555751
OG0000268	Clim	0.201464	0.000747104	0.0555751
OG0000268	Stycar	0.201464	0.000747104	0.0555751
OG0000268	Aedaeg	0.201464	0.000747104	0.0555751
OG0000268	Apimel	0.201464	0.000747104	0.0555751
OG0000268	Rhopro	0.201464	0.000747104	0.0555751
OG0000268	Tcas	0.201464	0.000747104	0.0555751
OG0000268	Dpul	0.201464	0.000747104	0.0555751
OG0000268	Folcan	0.201464	0.000747104	0.0555751
OG0000268	Cscu	0.201464	0.000747104	0.0555751
OG0000268	Bracal	0.201464	0.000747104	0.0555751
OG0000268	Brumal	0.201464	0.000747104	0.0555751
OG0000268	Chrper	0.201464	0.000747104	0.0555751
OG0000268	Cowc	0.201464	0.000747104	0.0555751
OG0000268	Leuniv	0.201464	0.000747104	0.0555751
OG0000268	Ocar	0.201464	0.000747104	0.0555751
OG0000268	Oikdio	0.201464	0.000747104	0.0555751
OG0000268	Dugjap	0.201464	0.000747104	0.0555751
OG0000268	Mbre	0.201464	0.000747104	0.0555751
OG0000268	Hduj	0.201464	0.000747104	0.0555751
OG0000268	Dgig	0.201464	0.000747104	0.0555751
OG0000268	Exapal	0.201464	0.000747104	0.0555751
OG0000268	Hvul	0.201464	0.000747104	0.0555751
OG0000268	Morvir	0.201464	0.000747104	0.0555751
OG0000268	Nemnom	0.201464	0.000747104	0.0555751
OG0000268	Hhon	0.201464	0.000747104	0.0555751
OG0000268	Bolinf	0.201464	0.000747104	0.0555751
OG0000268	Beraby	0.201464	0.000747104	0.0555751
OG0000268	Coeast	0.201464	0.000747104	0.0555751
OG0000268	Drygla	0.201464	0.000747104	0.0555751
OG0000268	Anocar	0.201464	0.000747104	0.0555751
OG0000268	Galgal	0.201464	0.000747104	0.0555751
OG0000268	Hsap	0.201464	0.000747104	0.0555751
OG0000268	Drer	0.201464	0.000747104	0.0555751
OG0000268	Apla	0.201464	0.000747104	0.0555751
OG0000268	Ptyfla	0.201464	0.000747104	0.0555751
OG0000268	Bflo	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Aedaeg_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Pricau_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Aplcal_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Ampfan_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Linana_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Ctel_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Linana_Phoaus_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Ampfan_Linlon_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Ampfan_Cgig_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aplcal_Bugner_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Pricau_Stycar_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Pricau_Clim_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aedaeg_Dgig_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aedaeg_Bracal_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aedaeg_Cscu_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aedaeg_Dpul_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Aedaeg_Apimel_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Apimel_Tcas_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Apimel_Rhopro_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Dpul_Folcan_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Bracal_Brumal_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Brumal_Chrper_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Hduj_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Dugjap_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Oikdio_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Ocar_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Leuniv_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Chrper_Cowc_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Dugjap_Mbre_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Dgig_Hhon_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Dgig_Hvul_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Dgig_Exapal_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Hvul_Morvir_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Morvir_Nemnom_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Hhon_Bolinf_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Bolinf_Coeast_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Bolinf_Beraby_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Coeast_Drygla_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Anocar_Apla_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Anocar_Drer_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Anocar_Hsap_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Anocar_Galgal_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Apla_Bflo_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Apla_Ptyfla_0	0.201464	0.000747104	0.0555751
OG0000268	Node_Acagra_Anocar_0	0.201464	0.000747104	0.0555751
OG0000269	Acagra	0.0804861	0.209963	0.180192
OG0000269	Ctel	0.0804861	0.209963	0.180192
OG0000269	Linana	0.0804861	0.209963	0.180192
OG0000269	Phoaus	0.0804861	0.209963	0.180192
OG0000269	Ampfan	0.0804864	0.209961	0.180193
OG0000269	Cgig	0.0804864	0.209961	0.180193
OG0000269	Linlon	0.080478	0.210018	0.180184
OG0000269	Aplcal	0.0804368	0.2103	0.180144
OG0000269	Bugner	0.0804368	0.2103	0.180144
OG0000269	Pricau	0.0776857	0.229162	0.177419
OG0000269	Clim	0.0776857	0.229162	0.177419
OG0000269	Stycar	1e-07	1e-07	0.298086
OG0000269	Aedaeg	0.080484	0.209977	0.18019
OG0000269	Apimel	0.080487	0.209956	0.180193
OG0000269	Rhopro	0.080487	0.209956	0.180193
OG0000269	Tcas	0.0804846	0.209973	0.180191
OG0000269	Dpul	0.0804866	0.209959	0.180193
OG0000269	Folcan	0.0804866	0.209959	0.180193
OG0000269	Cscu	0.0804753	0.210036	0.180182
OG0000269	Bracal	0.0802762	0.211402	0.179984
OG0000269	Brumal	0.0786764	0.22237	0.1784
OG0000269	Chrper	0.0803227	0.211083	0.180031
OG0000269	Cowc	0.0803227	0.211083	0.180031
OG0000269	Leuniv	0.0787243	0.222041	0.178447
OG0000269	Ocar	0.0632213	0.32833	0.163092
OG0000269	Oikdio	1e-07	1e-07	0.920256
OG0000269	Dugjap	1	1e-07	1e-07
OG0000269	Mbre	1e-07	1	0.000400543
OG0000269	Hduj	0.0637186	0.324923	0.163585
OG0000269	Dgig	0.0804432	0.210257	0.18015
OG0000269	Exapal	0.0804432	0.210257	0.18015
OG0000269	Hvul	0.0771064	0.233135	0.176845
OG0000269	Morvir	1e-07	1e-07	0.362814
OG0000269	Nemnom	0.0527201	0.400331	0.152691
OG0000269	Hhon	0.0804696	0.210075	0.180176
OG0000269	Bolinf	0.0804866	0.209959	0.180193
OG0000269	Beraby	0.0804866	0.209959	0.180193
OG0000269	Coeast	0.0804866	0.209959	0.180193
OG0000269	Drygla	0.0804866	0.209959	0.180193
OG0000269	Anocar	1e-07	1e-07	1e-07
OG0000269	Galgal	1e-07	1e-07	1e-07
OG0000269	Hsap	1e-07	0.069623	1e-07
OG0000269	Drer	1e-07	1e-07	1e-07
OG0000269	Apla	0.0607838	0.345042	0.160678
OG0000269	Ptyfla	0.0607838	0.345042	0.160678
OG0000269	Bflo	1e-07	1e-07	1
OG0000269	Node_Acagra_Aedaeg_0	0.0539857	0.360782	0.156586
OG0000269	Node_Acagra_Pricau_0	0.0712557	0.221611	0.181846
OG0000269	Node_Acagra_Aplcal_0	0.0758586	0.237926	0.175503
OG0000269	Node_Acagra_Ampfan_0	0.0799365	0.213121	0.179631
OG0000269	Node_Acagra_Linana_0	0.0804	0.210311	0.180101
OG0000269	Node_Acagra_Ctel_0	0.0804576	0.209992	0.18016
OG0000269	Node_Linana_Phoaus_0	0.0804576	0.209992	0.18016
OG0000269	Node_Ampfan_Linlon_0	0.0804018	0.21032	0.180103
OG0000269	Node_Ampfan_Cgig_0	0.0804608	0.209972	0.180163
OG0000269	Node_Aplcal_Bugner_0	0.0799387	0.21322	0.179637
OG0000269	Node_Pricau_Stycar_0	0.0383813	0.170297	0.202402
OG0000269	Node_Pricau_Clim_0	0.0509473	0.393582	0.150414
OG0000269	Node_Aedaeg_Dgig_0	0.0766758	0.232549	0.176345
OG0000269	Node_Aedaeg_Bracal_0	0.0799557	0.212765	0.179686
OG0000269	Node_Aedaeg_Cscu_0	0.0803819	0.210438	0.180083
OG0000269	Node_Aedaeg_Dpul_0	0.0804542	0.209978	0.180156
OG0000269	Node_Aedaeg_Apimel_0	0.0804615	0.209951	0.180163
OG0000269	Node_Apimel_Tcas_0	0.0804649	0.209932	0.180167
OG0000269	Node_Apimel_Rhopro_0	0.0804672	0.209932	0.18017
OG0000269	Node_Dpul_Folcan_0	0.0804634	0.209956	0.180166
OG0000269	Node_Bracal_Brumal_0	0.0801515	0.210021	0.180085
OG0000269	Node_Brumal_Chrper_0	0.0782044	0.207709	0.17966
OG0000269	Node_Chrper_Hduj_0	0.0599976	0.189397	0.172707
OG0000269	Node_Chrper_Dugjap_0	1e-07	0.0185262	0.0825178
OG0000269	Node_Chrper_Oikdio_0	1e-07	1e-07	0.667803
OG0000269	Node_Chrper_Ocar_0	1e-07	1	0.0137412
OG0000269	Node_Chrper_Leuniv_0	0.063515	0.31437	0.16305
OG0000269	Node_Chrper_Cowc_0	0.0787359	0.220701	0.178425
OG0000269	Node_Dugjap_Mbre_0	0.120188	1e-07	0.0496164
OG0000269	Node_Dgig_Hhon_0	0.0799166	0.212503	0.179684
OG0000269	Node_Dgig_Hvul_0	0.079814	0.209657	0.18013
OG0000269	Node_Dgig_Exapal_0	0.0800057	0.212803	0.179704
OG0000269	Node_Hvul_Morvir_0	0.0759819	0.205508	0.181077
OG0000269	Node_Morvir_Nemnom_0	0.0427847	0.172256	0.194097
OG0000269	Node_Hhon_Bolinf_0	0.080328	0.21077	0.180029
OG0000269	Node_Bolinf_Coeast_0	0.0804489	0.210013	0.18015
OG0000269	Node_Bolinf_Beraby_0	0.0804631	0.209958	0.180165
OG0000269	Node_Coeast_Drygla_0	0.0804631	0.209958	0.180165
OG0000269	Node_Anocar_Apla_0	1e-07	1e-07	0.310696
OG0000269	Node_Anocar_Drer_0	1	1e-07	0.32767
OG0000269	Node_Anocar_Hsap_0	1e-07	0.882044	0.0548434
OG0000269	Node_Anocar_Galgal_0	1e-07	0.0568451	1e-07
OG0000269	Node_Apla_Bflo_0	1e-07	1e-07	1
OG0000269	Node_Apla_Ptyfla_0	1e-07	1	1e-07
OG0000269	Node_Acagra_Anocar_0	0.0461187	0.175013	0.189149
OG0000270	Acagra	0.390194	0.0448625	0.254662
OG0000270	Ctel	0.390194	0.0448625	0.254662
OG0000270	Linana	0.390194	0.0448625	0.254662
OG0000270	Phoaus	0.390194	0.0448625	0.254662
OG0000270	Ampfan	0.390194	0.0448625	0.254662
OG0000270	Cgig	0.390194	0.0448625	0.254662
OG0000270	Linlon	0.390192	0.0449209	0.25466
OG0000270	Aplcal	1	1e-07	1
OG0000270	Bugner	0.129837	1	1e-07
OG0000270	Pricau	0.390194	0.0448637	0.254662
OG0000270	Clim	0.390194	0.0448637	0.254662
OG0000270	Stycar	0.390191	0.044953	0.254659
OG0000270	Aedaeg	0.390091	0.0490383	0.254559
OG0000270	Apimel	1e-07	1e-07	1
OG0000270	Rhopro	0.160211	1	0.024722
OG0000270	Tcas	0.38515	0.248518	0.249619
OG0000270	Dpul	0.390194	0.0448625	0.254662
OG0000270	Folcan	0.390194	0.0448625	0.254662
OG0000270	Cscu	0.390194	0.0448637	0.254662
OG0000270	Bracal	0.390194	0.0448625	0.254662
OG0000270	Brumal	0.390194	0.0448625	0.254662
OG0000270	Chrper	0.390194	0.0448614	0.254662
OG0000270	Cowc	0.390194	0.0448614	0.254662
OG0000270	Leuniv	0.390194	0.0448625	0.254662
OG0000270	Ocar	0.390194	0.0448625	0.254662
OG0000270	Oikdio	0.390194	0.0448625	0.254662
OG0000270	Dugjap	0.390194	0.0448614	0.254662
OG0000270	Mbre	0.390194	0.0448614	0.254662
OG0000270	Hduj	0.390194	0.0448625	0.254662
OG0000270	Dgig	0.390194	0.0448637	0.254662
OG0000270	Exapal	0.390194	0.0448637	0.254662
OG0000270	Hvul	0.390194	0.0448648	0.254662
OG0000270	Morvir	0.390194	0.0448614	0.254662
OG0000270	Nemnom	0.390194	0.0448614	0.254662
OG0000270	Hhon	0.381138	0.410515	0.245607
OG0000270	Bolinf	1	1e-07	1e-07
OG0000270	Beraby	1e-07	1	1e-07
OG0000270	Coeast	1	1e-07	1e-07
OG0000270	Drygla	1e-07	1	1e-07
OG0000270	Anocar	0.390137	0.0471279	0.254605
OG0000270	Galgal	0.390137	0.0471279	0.254605
OG0000270	Hsap	0.386374	0.199079	0.250843
OG0000270	Drer	1e-07	1e-07	1
OG0000270	Apla	0.390192	0.0449186	0.25466
OG0000270	Ptyfla	0.390192	0.0449186	0.25466
OG0000270	Bflo	0.390099	0.0487015	0.254567
OG0000270	Node_Acagra_Aedaeg_0	0.390042	0.0506268	0.25452
OG0000270	Node_Acagra_Pricau_0	0.389965	0.0447274	0.254918
OG0000270	Node_Acagra_Aplcal_0	0.379994	0.0346625	0.268844
OG0000270	Node_Acagra_Ampfan_0	0.38374	0.301458	0.248207
OG0000270	Node_Acagra_Linana_0	0.390095	0.0487473	0.254563
OG0000270	Node_Acagra_Ctel_0	0.390191	0.0449209	0.254659
OG0000270	Node_Linana_Phoaus_0	0.390191	0.0449209	0.254659
OG0000270	Node_Ampfan_Linlon_0	0.390095	0.0487473	0.254563
OG0000270	Node_Ampfan_Cgig_0	0.390191	0.0449186	0.254659
OG0000270	Node_Aplcal_Bugner_0	1e-07	1e-07	0.979493
OG0000270	Node_Pricau_Stycar_0	0.390042	0.0508524	0.25451
OG0000270	Node_Pricau_Clim_0	0.39019	0.0449507	0.254658
OG0000270	Node_Aedaeg_Dgig_0	0.390181	0.0450767	0.254658
OG0000270	Node_Aedaeg_Bracal_0	0.390188	0.045032	0.254656
OG0000270	Node_Aedaeg_Cscu_0	0.390192	0.0448648	0.25466
OG0000270	Node_Aedaeg_Dpul_0	0.39019	0.0448579	0.254662
OG0000270	Node_Aedaeg_Apimel_0	0.390054	0.0447228	0.25475
OG0000270	Node_Apimel_Tcas_0	0.383084	0.0377514	0.260898
OG0000270	Node_Apimel_Rhopro_0	0.0433905	1e-07	0.666308
OG0000270	Node_Dpul_Folcan_0	0.39019	0.0449438	0.254658
OG0000270	Node_Bracal_Brumal_0	0.390192	0.0448648	0.25466
OG0000270	Node_Brumal_Chrper_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Hduj_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Dugjap_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Oikdio_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Ocar_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Leuniv_0	0.390192	0.0448614	0.25466
OG0000270	Node_Chrper_Cowc_0	0.390192	0.0448614	0.25466
OG0000270	Node_Dugjap_Mbre_0	0.390192	0.0448614	0.25466
OG0000270	Node_Dgig_Hhon_0	0.389908	0.0445808	0.25491
OG0000270	Node_Dgig_Hvul_0	0.389991	0.0528773	0.254459
OG0000270	Node_Dgig_Exapal_0	0.390189	0.0449828	0.254657
OG0000270	Node_Hvul_Morvir_0	0.390189	0.0449828	0.254657
OG0000270	Node_Morvir_Nemnom_0	0.390192	0.0448625	0.25466
OG0000270	Node_Hhon_Bolinf_0	0.376541	0.0312095	0.270848
OG0000270	Node_Bolinf_Coeast_0	1e-07	1e-07	1
OG0000270	Node_Bolinf_Beraby_0	1e-07	1e-07	0.598526
OG0000270	Node_Coeast_Drygla_0	1e-07	1e-07	0.597581
OG0000270	Node_Anocar_Apla_0	0.380147	0.0348183	0.268497
OG0000270	Node_Anocar_Drer_0	1e-07	1e-07	0.97067
OG0000270	Node_Anocar_Hsap_0	0.134125	1	1e-07
OG0000270	Node_Anocar_Galgal_0	0.386374	0.19678	0.250841
OG0000270	Node_Apla_Bflo_0	0.383818	0.298402	0.248285
OG0000270	Node_Apla_Ptyfla_0	0.390097	0.0486431	0.254565
OG0000270	Node_Acagra_Anocar_0	0.389977	0.0445922	0.25491
OG0000275	Acagra	0.381841	1e-07	0.27511
OG0000275	Ctel	0.381841	1e-07	0.27511
OG0000275	Linana	0.381841	1e-07	0.27511
OG0000275	Phoaus	0.381841	1e-07	0.27511
OG0000275	Ampfan	0.381841	1e-07	0.27511
OG0000275	Cgig	0.381841	1e-07	0.27511
OG0000275	Linlon	0.381841	1e-07	0.27511
OG0000275	Aplcal	0.381841	1e-07	0.27511
OG0000275	Bugner	0.381841	1e-07	0.27511
OG0000275	Pricau	0.381841	1e-07	0.27511
OG0000275	Clim	0.381841	1e-07	0.27511
OG0000275	Stycar	0.381841	1e-07	0.27511
OG0000275	Aedaeg	0.381841	1e-07	0.27511
OG0000275	Apimel	0.381841	1e-07	0.27511
OG0000275	Rhopro	0.381841	1e-07	0.27511
OG0000275	Tcas	0.381841	1e-07	0.27511
OG0000275	Dpul	0.381841	1e-07	0.27511
OG0000275	Folcan	0.381841	1e-07	0.27511
OG0000275	Cscu	0.381841	1e-07	0.27511
OG0000275	Bracal	0.381841	1e-07	0.27511
OG0000275	Brumal	0.381841	1e-07	0.27511
OG0000275	Chrper	0.381841	1e-07	0.27511
OG0000275	Cowc	0.381841	1e-07	0.27511
OG0000275	Leuniv	0.381841	1e-07	0.27511
OG0000275	Ocar	0.381841	1e-07	0.27511
OG0000275	Oikdio	0.381841	1e-07	0.27511
OG0000275	Dugjap	0.381841	1e-07	0.27511
OG0000275	Mbre	0.381841	1e-07	0.27511
OG0000275	Hduj	0.381841	1e-07	0.27511
OG0000275	Dgig	0.381841	1e-07	0.27511
OG0000275	Exapal	0.381841	1e-07	0.27511
OG0000275	Hvul	0.381841	1e-07	0.27511
OG0000275	Morvir	0.381841	1e-07	0.27511
OG0000275	Nemnom	0.381841	1e-07	0.27511
OG0000275	Hhon	0.381841	1e-07	0.27511
OG0000275	Bolinf	0.381841	1e-07	0.27511
OG0000275	Beraby	0.381841	1e-07	0.27511
OG0000275	Coeast	0.381841	1e-07	0.27511
OG0000275	Drygla	0.381841	1e-07	0.27511
OG0000275	Anocar	0.381841	1e-07	0.27511
OG0000275	Galgal	0.381841	1e-07	0.27511
OG0000275	Hsap	0.381841	1e-07	0.27511
OG0000275	Drer	0.381841	1e-07	0.27511
OG0000275	Apla	0.381841	1e-07	0.27511
OG0000275	Ptyfla	0.381841	1e-07	0.27511
OG0000275	Bflo	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Aedaeg_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Pricau_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Aplcal_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Ampfan_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Linana_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Ctel_0	0.381841	1e-07	0.27511
OG0000275	Node_Linana_Phoaus_0	0.381841	1e-07	0.27511
OG0000275	Node_Ampfan_Linlon_0	0.381841	1e-07	0.27511
OG0000275	Node_Ampfan_Cgig_0	0.381841	1e-07	0.27511
OG0000275	Node_Aplcal_Bugner_0	0.381841	1e-07	0.27511
OG0000275	Node_Pricau_Stycar_0	0.381841	1e-07	0.27511
OG0000275	Node_Pricau_Clim_0	0.381841	1e-07	0.27511
OG0000275	Node_Aedaeg_Dgig_0	0.381841	1e-07	0.27511
OG0000275	Node_Aedaeg_Bracal_0	0.381841	1e-07	0.27511
OG0000275	Node_Aedaeg_Cscu_0	0.381841	1e-07	0.27511
OG0000275	Node_Aedaeg_Dpul_0	0.381841	1e-07	0.27511
OG0000275	Node_Aedaeg_Apimel_0	0.381841	1e-07	0.27511
OG0000275	Node_Apimel_Tcas_0	0.381841	1e-07	0.27511
OG0000275	Node_Apimel_Rhopro_0	0.381841	1e-07	0.27511
OG0000275	Node_Dpul_Folcan_0	0.381841	1e-07	0.27511
OG0000275	Node_Bracal_Brumal_0	0.381841	1e-07	0.27511
OG0000275	Node_Brumal_Chrper_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Hduj_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Dugjap_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Oikdio_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Ocar_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Leuniv_0	0.381841	1e-07	0.27511
OG0000275	Node_Chrper_Cowc_0	0.381841	1e-07	0.27511
OG0000275	Node_Dugjap_Mbre_0	0.381841	1e-07	0.27511
OG0000275	Node_Dgig_Hhon_0	0.381841	1e-07	0.27511
OG0000275	Node_Dgig_Hvul_0	0.381841	1e-07	0.27511
OG0000275	Node_Dgig_Exapal_0	0.381841	1e-07	0.27511
OG0000275	Node_Hvul_Morvir_0	0.381841	1e-07	0.27511
OG0000275	Node_Morvir_Nemnom_0	0.381841	1e-07	0.27511
OG0000275	Node_Hhon_Bolinf_0	0.381841	1e-07	0.27511
OG0000275	Node_Bolinf_Coeast_0	0.381841	1e-07	0.27511
OG0000275	Node_Bolinf_Beraby_0	0.381841	1e-07	0.27511
OG0000275	Node_Coeast_Drygla_0	0.381841	1e-07	0.27511
OG0000275	Node_Anocar_Apla_0	0.381841	1e-07	0.27511
OG0000275	Node_Anocar_Drer_0	0.381841	1e-07	0.27511
OG0000275	Node_Anocar_Hsap_0	0.381841	1e-07	0.27511
OG0000275	Node_Anocar_Galgal_0	0.381841	1e-07	0.27511
OG0000275	Node_Apla_Bflo_0	0.381841	1e-07	0.27511
OG0000275	Node_Apla_Ptyfla_0	0.381841	1e-07	0.27511
OG0000275	Node_Acagra_Anocar_0	0.381841	1e-07	0.27511
OG0000276	Acagra	0.455617	0.0650157	0.0730155
OG0000276	Ctel	0.455617	0.0650157	0.0730155
OG0000276	Linana	0.455617	0.0650157	0.0730155
OG0000276	Phoaus	0.455617	0.0650157	0.0730155
OG0000276	Ampfan	0.455617	0.0650155	0.0730155
OG0000276	Cgig	0.455617	0.0650155	0.0730155
OG0000276	Linlon	0.455617	0.0650163	0.0730153
OG0000276	Aplcal	0.455617	0.0650157	0.0730155
OG0000276	Bugner	0.455617	0.0650157	0.0730155
OG0000276	Pricau	0.455617	0.0650155	0.0730155
